date,sym,time,price,size,qualifier,bid,ask
2013-01-15,BARC.TQ,13:31:12.000,241.327,960420,A,241.322,241.332
2013-01-15,VODl.BS,13:31:12.000,160.7,92570,A,160.695,160.705
2013-01-15,BARCl.CHI,13:31:40.800,240.937,660190,x,240.932,240.942
2013-01-15,VODl.TQ,13:31:40.800,160.007,379680,Auc,160.002,160.012
2013-01-15,BARC.L,13:32:09.600,246.864,583110,DARKTRADE,246.859,246.869
2013-01-15,VODl.TQ,13:32:09.600,161.962,826700,X,161.957,161.967
2013-01-15,BARCl.CHI,13:32:38.400,243.659,775190,x,243.654,243.664
2013-01-15,VODl.CHI,13:32:38.400,160.531,755480,b,160.526,160.536
2013-01-15,BARC.L,13:33:07.200,245.201,912970,Auc,245.196,245.206
2013-01-15,VOD.L,13:33:07.200,159.694,622420,DARKTRADE,159.689,159.699
2013-01-15,BARCl.CHI,13:33:36.000,246.725,996270,c,246.72,246.73
2013-01-15,VOD.L,13:33:36.000,162.827,208290,A,162.822,162.832
2013-01-15,BARC.L,13:34:04.800,241.734,315070,B,241.729,241.739
2013-01-15,VOD.L,13:34:04.800,161.156,731750,A,161.151,161.161
2013-01-15,BARC.L,13:34:33.600,241.848,565090,C,241.843,241.853
2013-01-15,VODl.CHI,13:34:33.600,162.442,787290,DRK,162.437,162.447
2013-01-15,BARCl.CHI,13:35:02.400,244.583,576590,DRK,244.578,244.588
2013-01-15,VOD.L,13:35:02.400,162.252,391700,A,162.247,162.257
2013-01-15,BARC.L,13:35:31.200,241.441,823740,A,241.436,241.446
2013-01-15,VOD.L,13:35:31.200,162.947,928710,C,162.942,162.952
2013-01-15,BARC.TQ,13:36:00.000,241.336,635680,C,241.331,241.341
2013-01-15,VOD.L,13:36:00.000,160.363,620060,X,160.358,160.368
2013-01-15,BARCl.CHI,13:36:28.800,241.195,721790,auc,241.19,241.2
2013-01-15,VODl.BS,13:36:28.800,160.053,584860,A,160.048,160.058
2013-01-15,BARC.TQ,13:36:57.600,241.435,495670,m,241.43,241.44
2013-01-15,VOD.L,13:36:57.600,161.318,970070,A,161.313,161.323
2013-01-15,BARC.L,13:37:26.400,243.972,662560,DARKTRADE,243.967,243.977
2013-01-15,VODl.TQ,13:37:26.400,163.03,900030,m,163.025,163.035
2013-01-15,BARCl.CHI,13:37:55.200,243.414,630220,DRK,243.409,243.419
2013-01-15,VODl.BS,13:37:55.200,160.563,219460,x,160.558,160.568
2013-01-15,BARC.TQ,13:38:24.000,245.79,991090,A,245.785,245.795
2013-01-15,VODl.BS,13:38:24.000,160.399,492480,c,160.394,160.404
2013-01-15,BARC.TQ,13:38:52.800,241.008,238530,C,241.003,241.013
2013-01-15,VOD.L,13:38:52.800,161.561,300910,A,161.556,161.566
2013-01-15,BARCl.BS,13:39:21.600,241.176,368850,AUC,241.171,241.181
2013-01-15,VODl.TQ,13:39:21.600,160.75,898660,m,160.745,160.755
2013-01-15,BARC.L,13:39:50.400,241.108,568710,C,241.103,241.113
2013-01-15,VODl.CHI,13:39:50.400,161.919,354980,DRK,161.914,161.924
2013-01-15,BARCl.BS,13:40:19.200,245.821,158100,c,245.816,245.826
2013-01-15,VOD.L,13:40:19.200,162.351,6440,X,162.346,162.356
2013-01-15,BARCl.CHI,13:40:48.000,247.067,440860,c,247.062,247.072
2013-01-15,VODl.CHI,13:40:48.000,161.169,18780,c,161.164,161.174
2013-01-15,BARC.TQ,13:41:16.800,241.963,417560,X,241.958,241.968
2013-01-15,VODl.CHI,13:41:16.800,162.88,996670,auc,162.875,162.885
2013-01-15,BARC.L,13:41:45.600,245.602,545090,X,245.597,245.607
2013-01-15,VOD.L,13:41:45.600,159.828,381300,X,159.823,159.833
2013-01-15,BARC.TQ,13:42:14.400,240.999,995480,B,240.994,241.004
2013-01-15,VOD.L,13:42:14.400,159.919,563820,X,159.914,159.924
2013-01-15,BARC.TQ,13:42:43.200,247.005,591950,X,247,247.01
2013-01-15,VODl.TQ,13:42:43.200,159.5,663010,X,159.495,159.505
2013-01-15,BARCl.CHI,13:43:12.000,241.041,350530,a,241.036,241.046
2013-01-15,VOD.L,13:43:12.000,159.868,898710,A,159.863,159.873
2013-01-15,BARCl.BS,13:43:40.800,241.022,551860,B,241.017,241.027
2013-01-15,VODl.CHI,13:43:40.800,161.766,324430,c,161.761,161.771
2013-01-15,BARCl.CHI,13:44:09.600,243.72,284750,x,243.715,243.725
2013-01-15,VODl.BS,13:44:09.600,162.468,465360,A,162.463,162.473
2013-01-15,BARC.L,13:44:38.400,242.204,81010,B,242.199,242.209
2013-01-15,VODl.BS,13:44:38.400,159.559,487790,A,159.554,159.564
2013-01-15,BARC.L,13:45:07.200,240.947,737570,B,240.942,240.952
2013-01-15,VODl.BS,13:45:07.200,162.547,285170,x,162.542,162.552
2013-01-15,BARCl.BS,13:45:36.000,245.748,654730,AUC,245.743,245.753
2013-01-15,VODl.TQ,13:45:36.000,162.294,415030,Auc,162.289,162.299
2013-01-15,BARCl.BS,13:46:04.800,241.027,508300,c,241.022,241.032
2013-01-15,VODl.BS,13:46:04.800,161.202,825040,AUC,161.197,161.207
2013-01-15,BARC.TQ,13:46:33.600,246.781,705970,m,246.776,246.786
2013-01-15,VODl.TQ,13:46:33.600,159.523,610280,A,159.518,159.528
2013-01-15,BARCl.CHI,13:47:02.400,241.754,824570,DRK,241.749,241.759
2013-01-15,VOD.L,13:47:02.400,159.197,106970,X,159.192,159.202
2013-01-15,BARC.TQ,13:47:31.200,241.502,335980,m,241.497,241.507
2013-01-15,VODl.TQ,13:47:31.200,160.452,192060,A,160.447,160.457
2013-01-15,BARC.L,13:48:00.000,244.133,679750,C,244.128,244.138
2013-01-15,VODl.BS,13:48:00.000,159.074,85380,c,159.069,159.079
2013-01-15,BARCl.CHI,13:48:28.800,247.033,21080,a,247.028,247.038
2013-01-15,VODl.CHI,13:48:28.800,160.39,73550,x,160.385,160.395
2013-01-15,BARC.L,13:48:57.600,245.895,582740,m,245.89,245.9
2013-01-15,VODl.TQ,13:48:57.600,162.608,96250,X,162.603,162.613
2013-01-15,BARCl.BS,13:49:26.400,241.374,213490,B,241.369,241.379
2013-01-15,VODl.TQ,13:49:26.400,159.371,403720,B,159.366,159.376
2013-01-15,BARC.TQ,13:49:55.200,242.696,180350,X,242.691,242.701
2013-01-15,VODl.CHI,13:49:55.200,159.297,354750,c,159.292,159.302
2013-01-15,BARCl.BS,13:50:24.000,246.472,463350,B,246.467,246.477
2013-01-15,VOD.L,13:50:24.000,160.372,438400,C,160.367,160.377
2013-01-15,BARC.L,13:50:52.800,242.714,238170,A,242.709,242.719
2013-01-15,VODl.TQ,13:50:52.800,160.223,107670,C,160.218,160.228
2013-01-15,BARC.TQ,13:51:21.600,241.078,477500,Auc,241.073,241.083
2013-01-15,VODl.TQ,13:51:21.600,159.902,280890,DARKTRADE,159.897,159.907
2013-01-15,BARCl.CHI,13:51:50.400,245.762,19010,a,245.757,245.767
2013-01-15,VOD.L,13:51:50.400,160.131,64500,C,160.126,160.136
2013-01-15,BARC.L,13:52:19.200,246.612,868590,C,246.607,246.617
2013-01-15,VODl.BS,13:52:19.200,159.004,522930,AUC,158.999,159.009
2013-01-15,BARC.L,13:52:48.000,243.449,357060,C,243.444,243.454
2013-01-15,VODl.CHI,13:52:48.000,162.971,477390,c,162.966,162.976
2013-01-15,BARCl.CHI,13:53:16.800,241.061,678400,b,241.056,241.066
2013-01-15,VODl.BS,13:53:16.800,162.789,738660,DARK,162.784,162.794
2013-01-15,BARC.L,13:53:45.600,241.553,381840,DARKTRADE,241.548,241.558
2013-01-15,VODl.CHI,13:53:45.600,159.528,67440,x,159.523,159.533
2013-01-15,BARC.TQ,13:54:14.400,246.886,532860,DARKTRADE,246.881,246.891
2013-01-15,VODl.BS,13:54:14.400,159.055,871520,AUC,159.05,159.06
2013-01-15,BARC.TQ,13:54:43.200,241.096,391270,C,241.091,241.101
2013-01-15,VODl.CHI,13:54:43.200,160.479,26200,a,160.474,160.484
2013-01-15,BARC.TQ,13:55:12.000,243.666,676900,C,243.661,243.671
2013-01-15,VOD.L,13:55:12.000,158.978,455530,m,158.973,158.983
2013-01-15,BARC.L,13:55:40.800,240.953,541710,B,240.948,240.958
2013-01-15,VODl.TQ,13:55:40.800,160.661,338230,C,160.656,160.666
2013-01-15,BARCl.BS,13:56:09.600,247.074,995190,c,247.069,247.079
2013-01-15,VODl.BS,13:56:09.600,160.196,437690,x,160.191,160.201
2013-01-15,BARCl.BS,13:56:38.400,242.285,613900,DARK,242.28,242.29
2013-01-15,VODl.BS,13:56:38.400,159.056,233010,AUC,159.051,159.061
2013-01-15,BARCl.CHI,13:57:07.200,243.205,268370,a,243.2,243.21
2013-01-15,VODl.TQ,13:57:07.200,162.868,353590,A,162.863,162.873
2013-01-15,BARC.L,13:57:36.000,241.298,170050,C,241.293,241.303
2013-01-15,VODl.BS,13:57:36.000,159.146,823560,c,159.141,159.151
2013-01-15,BARC.L,13:58:04.800,246.623,442510,B,246.618,246.628
2013-01-15,VOD.L,13:58:04.800,159.204,623290,DARKTRADE,159.199,159.209
2013-01-15,BARC.L,13:58:33.600,245.382,967290,C,245.377,245.387
2013-01-15,VODl.BS,13:58:33.600,161.238,813710,A,161.233,161.243
2013-01-15,BARCl.BS,13:59:02.400,243.844,963910,B,243.839,243.849
2013-01-15,VOD.L,13:59:02.400,162.308,310550,Auc,162.303,162.313
2013-01-15,BARC.L,13:59:31.200,242.003,501780,X,241.998,242.008
2013-01-15,VODl.CHI,13:59:31.200,162.919,382410,a,162.914,162.924
2013-01-15,BARCl.CHI,14:00:00.000,241.352,235410,DRK,241.347,241.357
2013-01-15,VODl.BS,14:00:00.000,160.069,893110,B,160.064,160.074
2013-01-15,BARCl.BS,14:00:28.800,243.784,644750,B,243.779,243.789
2013-01-15,VODl.TQ,14:00:28.800,162.183,759590,m,162.178,162.188
2013-01-15,BARC.TQ,14:00:57.600,246.747,733550,C,246.742,246.752
2013-01-15,VOD.L,14:00:57.600,160.085,564980,DARKTRADE,160.08,160.09
2013-01-15,BARCl.BS,14:01:26.400,246.846,518880,x,246.841,246.851
2013-01-15,VODl.CHI,14:01:26.400,160.734,125410,DRK,160.729,160.739
2013-01-15,BARCl.CHI,14:01:55.200,246.518,326110,c,246.513,246.523
2013-01-15,VODl.TQ,14:01:55.200,162.887,218600,X,162.882,162.892
2013-01-15,BARC.L,14:02:24.000,246.928,718350,X,246.923,246.933
2013-01-15,VODl.CHI,14:02:24.000,159.021,795610,b,159.016,159.026
2013-01-15,BARCl.CHI,14:02:52.800,241.131,792130,DRK,241.126,241.136
2013-01-15,VODl.BS,14:02:52.800,159.779,113320,AUC,159.774,159.784
2013-01-15,BARCl.CHI,14:03:21.600,242.836,345140,c,242.831,242.841
2013-01-15,VODl.TQ,14:03:21.600,160.08,973560,Auc,160.075,160.085
2013-01-15,BARC.L,14:03:50.400,241.732,400120,DARKTRADE,241.727,241.737
2013-01-15,VOD.L,14:03:50.400,162.742,440080,m,162.737,162.747
2013-01-15,BARC.L,14:04:19.200,241.516,704290,B,241.511,241.521
2013-01-15,VODl.CHI,14:04:19.200,162.198,191070,b,162.193,162.203
2013-01-15,BARC.TQ,14:04:48.000,244.11,74520,A,244.105,244.115
2013-01-15,VODl.TQ,14:04:48.000,159.288,706950,m,159.283,159.293
2013-01-15,BARC.L,14:05:16.800,247.083,506880,DARKTRADE,247.078,247.088
2013-01-15,VODl.TQ,14:05:16.800,161.86,27360,m,161.855,161.865
2013-01-15,BARCl.BS,14:05:45.600,246.478,762250,A,246.473,246.483
2013-01-15,VODl.BS,14:05:45.600,159.019,974170,c,159.014,159.024
2013-01-15,BARCl.CHI,14:06:14.400,245.127,46160,DRK,245.122,245.132
2013-01-15,VODl.CHI,14:06:14.400,162.214,910710,x,162.209,162.219
2013-01-15,BARCl.BS,14:06:43.200,245.173,129150,A,245.168,245.178
2013-01-15,VODl.BS,14:06:43.200,159.478,386260,DARK,159.473,159.483
2013-01-15,BARCl.BS,14:07:12.000,243.086,294150,A,243.081,243.091
2013-01-15,VODl.BS,14:07:12.000,158.983,130740,x,158.978,158.988
2013-01-15,BARCl.BS,14:07:40.800,246.966,82030,AUC,246.961,246.971
2013-01-15,VODl.TQ,14:07:40.800,159.912,683690,m,159.907,159.917
2013-01-15,BARCl.CHI,14:08:09.600,241.255,750070,x,241.25,241.26
2013-01-15,VODl.BS,14:08:09.600,161.584,105830,A,161.579,161.589
2013-01-15,BARC.L,14:08:38.400,246.282,866530,DARKTRADE,246.277,246.287
2013-01-15,VOD.L,14:08:38.400,159.227,966340,Auc,159.222,159.232
2013-01-15,BARC.L,14:09:07.200,242.708,938150,C,242.703,242.713
2013-01-15,VODl.TQ,14:09:07.200,159.022,339770,C,159.017,159.027
2013-01-15,BARCl.BS,14:09:36.000,241.667,873690,A,241.662,241.672
2013-01-15,VODl.TQ,14:09:36.000,159.249,125890,Auc,159.244,159.254
2013-01-15,BARCl.BS,14:10:04.800,245.28,479110,c,245.275,245.285
2013-01-15,VOD.L,14:10:04.800,162.383,856970,Auc,162.378,162.388
2013-01-15,BARCl.BS,14:10:33.600,241.633,813080,DARK,241.628,241.638
2013-01-15,VOD.L,14:10:33.600,159.518,398290,Auc,159.513,159.523
2013-01-15,BARCl.BS,14:11:02.400,241.476,727430,DARK,241.471,241.481
2013-01-15,VODl.BS,14:11:02.400,162.48,947690,AUC,162.475,162.485
2013-01-15,BARC.TQ,14:11:31.200,246.976,345880,A,246.971,246.981
2013-01-15,VODl.TQ,14:11:31.200,159.436,163950,C,159.431,159.441
2013-01-15,BARC.L,14:12:00.000,240.946,595150,Auc,240.941,240.951
2013-01-15,VOD.L,14:12:00.000,159.095,94210,B,159.09,159.1
2013-01-15,BARCl.BS,14:12:28.800,246.883,935790,c,246.878,246.888
2013-01-15,VOD.L,14:12:28.800,159.947,408710,A,159.942,159.952
2013-01-15,BARC.L,14:12:57.600,247.084,320740,m,247.079,247.089
2013-01-15,VOD.L,14:12:57.600,161.221,832730,B,161.216,161.226
2013-01-15,BARCl.BS,14:13:26.400,243.997,986140,x,243.992,244.002
2013-01-15,VODl.CHI,14:13:26.400,160.48,58220,a,160.475,160.485
2013-01-15,BARCl.CHI,14:13:55.200,247.042,837850,a,247.037,247.047
2013-01-15,VODl.CHI,14:13:55.200,159.498,218150,a,159.493,159.503
2013-01-15,BARCl.CHI,14:14:24.000,246.111,246530,c,246.106,246.116
2013-01-15,VODl.BS,14:14:24.000,161.72,454230,AUC,161.715,161.725
2013-01-15,BARC.L,14:14:52.800,247.043,147560,DARKTRADE,247.038,247.048
2013-01-15,VODl.CHI,14:14:52.800,162.695,722130,auc,162.69,162.7
2013-01-15,BARC.L,14:15:21.600,246.346,628990,X,246.341,246.351
2013-01-15,VODl.BS,14:15:21.600,160.558,66110,AUC,160.553,160.563
2013-01-15,BARC.L,14:15:50.400,240.98,706180,Auc,240.975,240.985
2013-01-15,VODl.BS,14:15:50.400,159.166,519940,AUC,159.161,159.171
2013-01-15,BARCl.BS,14:16:19.200,244.088,41080,AUC,244.083,244.093
2013-01-15,VOD.L,14:16:19.200,160.728,594250,A,160.723,160.733
2013-01-15,BARCl.CHI,14:16:48.000,243.346,207880,b,243.341,243.351
2013-01-15,VODl.TQ,14:16:48.000,163.014,506520,C,163.009,163.019
2013-01-15,BARCl.CHI,14:17:16.800,246.204,642050,auc,246.199,246.209
2013-01-15,VOD.L,14:17:16.800,163.034,810250,B,163.029,163.039
2013-01-15,BARC.L,14:17:45.600,246.252,81300,m,246.247,246.257
2013-01-15,VOD.L,14:17:45.600,162.64,257680,m,162.635,162.645
2013-01-15,BARCl.CHI,14:18:14.400,241.459,88760,DRK,241.454,241.464
2013-01-15,VODl.BS,14:18:14.400,162.78,299820,AUC,162.775,162.785
2013-01-15,BARCl.BS,14:18:43.200,247.021,95570,c,247.016,247.026
2013-01-15,VOD.L,14:18:43.200,162.073,859460,B,162.068,162.078
2013-01-15,BARC.TQ,14:19:12.000,245.772,757410,DARKTRADE,245.767,245.777
2013-01-15,VOD.L,14:19:12.000,160.847,15680,A,160.842,160.852
2013-01-15,BARCl.CHI,14:19:40.800,242.127,886420,x,242.122,242.132
2013-01-15,VODl.TQ,14:19:40.800,159.067,567180,Auc,159.062,159.072
2013-01-15,BARCl.BS,14:20:09.600,241.315,332300,c,241.31,241.32
2013-01-15,VODl.BS,14:20:09.600,162.927,176840,A,162.922,162.932
2013-01-15,BARCl.CHI,14:20:38.400,241.876,483260,DRK,241.871,241.881
2013-01-15,VODl.CHI,14:20:38.400,162.398,847620,DRK,162.393,162.403
2013-01-15,BARC.L,14:21:07.200,240.94,920080,m,240.935,240.945
2013-01-15,VODl.BS,14:21:07.200,159.214,427770,A,159.209,159.219
2013-01-15,BARCl.CHI,14:21:36.000,246.774,625530,a,246.769,246.779
2013-01-15,VODl.BS,14:21:36.000,163.005,88160,AUC,163,163.01
2013-01-15,BARC.L,14:22:04.800,246,527900,DARKTRADE,245.995,246.005
2013-01-15,VODl.BS,14:22:04.800,161.685,611890,AUC,161.68,161.69
2013-01-15,BARCl.BS,14:22:33.600,246.98,962520,x,246.975,246.985
2013-01-15,VOD.L,14:22:33.600,160.074,797070,A,160.069,160.079
2013-01-15,BARC.L,14:23:02.400,241.201,408030,C,241.196,241.206
2013-01-15,VOD.L,14:23:02.400,162.856,942300,X,162.851,162.861
2013-01-15,BARCl.BS,14:23:31.200,246.116,660200,AUC,246.111,246.121
2013-01-15,VOD.L,14:23:31.200,160.45,722120,A,160.445,160.455
2013-01-15,BARCl.CHI,14:24:00.000,245.784,69190,b,245.779,245.789
2013-01-15,VODl.TQ,14:24:00.000,158.983,483930,m,158.978,158.988
2013-01-15,BARC.TQ,14:24:28.800,241.387,892690,m,241.382,241.392
2013-01-15,VODl.CHI,14:24:28.800,163.012,368570,a,163.007,163.017
2013-01-15,BARCl.CHI,14:24:57.600,247.033,322520,a,247.028,247.038
2013-01-15,VODl.CHI,14:24:57.600,160.371,838990,DRK,160.366,160.376
2013-01-15,BARC.TQ,14:25:26.400,246.551,246300,DARKTRADE,246.546,246.556
2013-01-15,VODl.TQ,14:25:26.400,159.792,624990,DARKTRADE,159.787,159.797
2013-01-15,BARC.L,14:25:55.200,240.943,633540,B,240.938,240.948
2013-01-15,VODl.CHI,14:25:55.200,159.379,36780,auc,159.374,159.384
2013-01-15,BARC.TQ,14:26:24.000,244.094,306480,X,244.089,244.099
2013-01-15,VODl.BS,14:26:24.000,160.882,298060,c,160.877,160.887
2013-01-15,BARCl.CHI,14:26:52.800,241.332,618700,DRK,241.327,241.337
2013-01-15,VODl.BS,14:26:52.800,159.163,313140,x,159.158,159.168
2013-01-15,BARC.L,14:27:21.600,245.844,807050,A,245.839,245.849
2013-01-15,VODl.TQ,14:27:21.600,161.363,44150,Auc,161.358,161.368
2013-01-15,BARC.TQ,14:27:50.400,243.943,280540,DARKTRADE,243.938,243.948
2013-01-15,VODl.CHI,14:27:50.400,160.057,549770,x,160.052,160.062
2013-01-15,BARC.TQ,14:28:19.200,241.728,270120,DARKTRADE,241.723,241.733
2013-01-15,VODl.CHI,14:28:19.200,162.908,467790,x,162.903,162.913
2013-01-15,BARC.TQ,14:28:48.000,243.452,776570,A,243.447,243.457
2013-01-15,VODl.CHI,14:28:48.000,161.58,317170,b,161.575,161.585
2013-01-15,BARCl.BS,14:29:16.800,243.39,160750,c,243.385,243.395
2013-01-15,VOD.L,14:29:16.800,161.063,35910,DARKTRADE,161.058,161.068
2013-01-15,BARCl.BS,14:29:45.600,241.726,118890,B,241.721,241.731
2013-01-15,VODl.TQ,14:29:45.600,162.808,290490,Auc,162.803,162.813
2013-01-15,BARCl.CHI,14:30:14.400,246.841,969110,c,246.836,246.846
2013-01-15,VODl.BS,14:30:14.400,158.978,367780,DARK,158.973,158.983
2013-01-15,BARC.TQ,14:30:43.200,246.038,295530,m,246.033,246.043
2013-01-15,VODl.TQ,14:30:43.200,160.384,983780,A,160.379,160.389
2013-01-15,BARCl.CHI,14:31:12.000,247.061,724410,DRK,247.056,247.066
2013-01-15,VODl.TQ,14:31:12.000,161.96,313810,Auc,161.955,161.965
2013-01-15,BARCl.BS,14:31:40.800,247.003,418610,DARK,246.998,247.008
2013-01-15,VOD.L,14:31:40.800,162.833,777720,DARKTRADE,162.828,162.838
2013-01-15,BARCl.BS,14:32:09.600,244.131,325040,x,244.126,244.136
2013-01-15,VODl.CHI,14:32:09.600,160.861,165280,x,160.856,160.866
2013-01-15,BARC.TQ,14:32:38.400,246.71,65750,Auc,246.705,246.715
2013-01-15,VODl.BS,14:32:38.400,160.069,545070,A,160.064,160.074
2013-01-15,BARCl.BS,14:33:07.200,245.613,695020,A,245.608,245.618
2013-01-15,VODl.CHI,14:33:07.200,160.001,661920,c,159.996,160.006
2013-01-15,BARCl.CHI,14:33:36.000,245.506,211020,b,245.501,245.511
2013-01-15,VODl.TQ,14:33:36.000,161.78,264910,B,161.775,161.785
2013-01-15,BARCl.CHI,14:34:04.800,241.826,559690,a,241.821,241.831
2013-01-15,VODl.CHI,14:34:04.800,161.583,891130,b,161.578,161.588
2013-01-15,BARC.TQ,14:34:33.600,246.67,284030,B,246.665,246.675
2013-01-15,VOD.L,14:34:33.600,162.88,800750,A,162.875,162.885
2013-01-15,BARCl.CHI,14:35:02.400,245.369,885720,b,245.364,245.374
2013-01-15,VODl.TQ,14:35:02.400,161.969,324030,DARKTRADE,161.964,161.974
2013-01-15,BARCl.BS,14:35:31.200,241.08,95290,x,241.075,241.085
2013-01-15,VODl.CHI,14:35:31.200,159.04,951230,x,159.035,159.045
2013-01-15,BARC.TQ,14:36:00.000,247.062,861510,C,247.057,247.067
2013-01-15,VODl.TQ,14:36:00.000,163,350560,C,162.995,163.005
2013-01-15,BARCl.CHI,14:36:28.800,245.505,733210,b,245.5,245.51
2013-01-15,VOD.L,14:36:28.800,159.738,299480,Auc,159.733,159.743
2013-01-15,BARC.TQ,14:36:57.600,241.018,196940,Auc,241.013,241.023
2013-01-15,VOD.L,14:36:57.600,162.411,401550,Auc,162.406,162.416
2013-01-15,BARCl.BS,14:37:26.400,244.009,99140,x,244.004,244.014
2013-01-15,VODl.TQ,14:37:26.400,162.929,672170,A,162.924,162.934
2013-01-15,BARCl.BS,14:37:55.200,245.885,28810,x,245.88,245.89
2013-01-15,VOD.L,14:37:55.200,161.471,569330,C,161.466,161.476
2013-01-15,BARC.TQ,14:38:24.000,242.079,872830,X,242.074,242.084
2013-01-15,VOD.L,14:38:24.000,158.979,80290,DARKTRADE,158.974,158.984
2013-01-15,BARCl.BS,14:38:52.800,246.964,2630,DARK,246.959,246.969
2013-01-15,VODl.CHI,14:38:52.800,161.913,307570,b,161.908,161.918
2013-01-15,BARC.TQ,14:39:21.600,241.322,213810,Auc,241.317,241.327
2013-01-15,VODl.CHI,14:39:21.600,160.148,729750,c,160.143,160.153
2013-01-15,BARC.L,14:39:50.400,244.768,962160,m,244.763,244.773
2013-01-15,VOD.L,14:39:50.400,161.018,900160,Auc,161.013,161.023
2013-01-15,BARCl.BS,14:40:19.200,247.077,395360,A,247.072,247.082
2013-01-15,VOD.L,14:40:19.200,159.425,964150,X,159.42,159.43
2013-01-15,BARC.TQ,14:40:48.000,244.577,665380,C,244.572,244.582
2013-01-15,VODl.BS,14:40:48.000,159.465,920970,c,159.46,159.47
2013-01-15,BARC.L,14:41:16.800,241.044,244590,C,241.039,241.049
2013-01-15,VODl.CHI,14:41:16.800,160.715,868970,x,160.71,160.72
2013-01-15,BARCl.BS,14:41:45.600,244.061,299970,B,244.056,244.066
2013-01-15,VODl.CHI,14:41:45.600,159.244,711190,DRK,159.239,159.249
2013-01-15,BARCl.BS,14:42:14.400,245.313,105410,DARK,245.308,245.318
2013-01-15,VODl.BS,14:42:14.400,158.988,331790,c,158.983,158.993
2013-01-15,BARCl.CHI,14:42:43.200,243.195,195190,DRK,243.19,243.2
2013-01-15,VODl.TQ,14:42:43.200,159.55,871260,DARKTRADE,159.545,159.555
2013-01-15,BARC.TQ,14:43:12.000,241.123,719350,m,241.118,241.128
2013-01-15,VODl.BS,14:43:12.000,160.358,674380,DARK,160.353,160.363
2013-01-15,BARCl.CHI,14:43:40.800,241.008,406090,c,241.003,241.013
2013-01-15,VOD.L,14:43:40.800,162.037,321380,DARKTRADE,162.032,162.042
2013-01-15,BARCl.CHI,14:44:09.600,241.366,407490,c,241.361,241.371
2013-01-15,VODl.TQ,14:44:09.600,159.711,316420,m,159.706,159.716
2013-01-15,BARC.TQ,14:44:38.400,247.082,142410,DARKTRADE,247.077,247.087
2013-01-15,VODl.TQ,14:44:38.400,159.244,1430,Auc,159.239,159.249
2013-01-15,BARCl.BS,14:45:07.200,244.36,987590,x,244.355,244.365
2013-01-15,VODl.BS,14:45:07.200,162.824,267870,DARK,162.819,162.829
2013-01-15,BARCl.CHI,14:45:36.000,246.847,739440,a,246.842,246.852
2013-01-15,VODl.TQ,14:45:36.000,159.88,832230,A,159.875,159.885
2013-01-15,BARCl.BS,14:46:04.800,241.873,960370,AUC,241.868,241.878
2013-01-15,VOD.L,14:46:04.800,159.023,650050,X,159.018,159.028
2013-01-15,BARCl.BS,14:46:33.600,244.944,252370,B,244.939,244.949
2013-01-15,VODl.CHI,14:46:33.600,159.117,151130,c,159.112,159.122
2013-01-15,BARCl.CHI,14:47:02.400,240.99,798430,c,240.985,240.995
2013-01-15,VOD.L,14:47:02.400,162.605,119180,A,162.6,162.61
2013-01-15,BARC.TQ,14:47:31.200,243.187,472400,B,243.182,243.192
2013-01-15,VODl.TQ,14:47:31.200,161.699,943590,m,161.694,161.704
2013-01-15,BARCl.CHI,14:48:00.000,242.189,398340,c,242.184,242.194
2013-01-15,VOD.L,14:48:00.000,158.992,342970,C,158.987,158.997
2013-01-15,BARCl.BS,14:48:28.800,243.444,591630,x,243.439,243.449
2013-01-15,VOD.L,14:48:28.800,160.807,47960,Auc,160.802,160.812
2013-01-15,BARC.L,14:48:57.600,242.967,936870,C,242.962,242.972
2013-01-15,VOD.L,14:48:57.600,159.146,920440,Auc,159.141,159.151
2013-01-15,BARC.TQ,14:49:26.400,246.31,753010,A,246.305,246.315
2013-01-15,VODl.TQ,14:49:26.400,160.792,988160,m,160.787,160.797
2013-01-15,BARCl.BS,14:49:55.200,245.612,757160,DARK,245.607,245.617
2013-01-15,VODl.CHI,14:49:55.200,161.302,528350,c,161.297,161.307
2013-01-15,BARCl.BS,14:50:24.000,242.501,695620,c,242.496,242.506
2013-01-15,VODl.TQ,14:50:24.000,162.869,337750,A,162.864,162.874
2013-01-15,BARC.L,14:50:52.800,246.842,535160,A,246.837,246.847
2013-01-15,VODl.TQ,14:50:52.800,162.738,507650,C,162.733,162.743
2013-01-15,BARC.TQ,14:51:21.600,247.082,988380,X,247.077,247.087
2013-01-15,VODl.CHI,14:51:21.600,162.931,108280,c,162.926,162.936
2013-01-15,BARCl.CHI,14:51:50.400,244.649,598260,auc,244.644,244.654
2013-01-15,VODl.CHI,14:51:50.400,163.019,794150,a,163.014,163.024
2013-01-15,BARC.L,14:52:19.200,246.803,103190,Auc,246.798,246.808
2013-01-15,VOD.L,14:52:19.200,160.936,672780,DARKTRADE,160.931,160.941
2013-01-15,BARCl.BS,14:52:48.000,246.622,936540,A,246.617,246.627
2013-01-15,VOD.L,14:52:48.000,162.695,991400,B,162.69,162.7
2013-01-15,BARC.TQ,14:53:16.800,246.815,578420,Auc,246.81,246.82
2013-01-15,VODl.BS,14:53:16.800,159.516,44610,x,159.511,159.521
2013-01-15,BARC.L,14:53:45.600,243.015,187340,m,243.01,243.02
2013-01-15,VODl.CHI,14:53:45.600,163.006,931240,a,163.001,163.011
